company_id,root_domain,page_breadcrumbs,h1,meta_title,url,name,product_description,unspsc_class_name,unspsc_class,unspsc_family_name,unspsc_family,unspsc_segment_name,unspsc_segment
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Tapes | Foil Tapes | Aluminum Tapes | 3M™ VentureClad™ Insulation Jacketing Tape 1577CW-WME,3M™ VentureClad™ Insulation Jacketing Tape 1577CW-WME,3M™ VentureClad™ Insulation Jacketing Tape 1577CW-WME | 3M United States,https://www.3m.com/3M/en_US/p/d/b40067953/,Adhesive Material,"Zero permeability provides an absolute vapor barrier for sealing applications
 Cold weather acrylic adhesive applies easily at temperatures as cold as -10F/-23C
 10-year 3M warranty when applied per 3M installation guidelines
 High puncture and tear resistance ensure longevity and durability in a variety of applications and environmental conditions
 Qualifies for compliance credit for LEED
 Flexible backing conforms to irregular and curved surfaces
 Easy to cut and install on-site without special tools or application methods
 3M VentureClad Insulation Jacketing Tape 1577CW-WME is an all-weather option for various jacketing applications. It offers high resistance to weathering, mold, UV and extreme environmental conditions and meets the FDA compositional requirements for indirect food contact. This embossed white aluminum multi-layered laminate tape is designed to provide zero permeability and act as a vapor barrier.
 Zero Permeability Cladding and Jacketing
 The embossed white aluminum exterior provides an attractive aesthetic for cladding that is visible when finished while also providing excellent chemical resistance. It provides zero permeability and acts as a vapor barrier for insulation cladding and jacketing applications. This tape was tested in accordance with ASTM E84. The self-adhesive material cuts and installs easily on-site and without the use of special tools. The backing is flexible to conform to curved and irregular surfaces with ease. 3M VentureClad Insulation Jacketing Tape 1577CW-WME meets or exceeds most building code requirements – for more information on specific approvals, please refer to the technical data sheet.
 Adheres in Cold Temperatures
 3M VentureClad Insulation Jacketing Tape 1577CW-WME features an aggressive pressure sensitive acrylic adhesive that bonds and seals well in cold temperatures. This adhesive adheres immediately on contact to a variety of materials such as fiberglass, faced fiberglass insulation, mineral wool, polystyrene and flexible aerogel. It applies easily at temperatures as cold as -10F/-23C. It can operate at a service temperature as low as -94F/-70C and as high as 248F/(120C). Once bonded, this tape will provide good holding power for extended periods with good aging properties that resists lifting and curling over time.
 This product is used to protect insulation against UV, ozone, high humidity, salt spray, weather, oil and grease, aggressive chemicals, impact and mechanical abuse, corrosion under insulation (CUI), and moisture vapor intrusion. It also works well with many insulation types Qualifies for compliance credit for LEED. Additionally, it meets the FDA compositional requirements for indirect food contact.
 Recommended Applications
 Vapor barrier for insulation cladding and jacketing operations such as HVAC ductwork and piping
 Interior and exterior ductwork (rectangular/round), pipes (straight runs, bends, intersections), and vessels
 Weather protection system in extreme environmental conditions
 The Science of Better Adhesion from 3M
 Since 1925 when one of our lab assistants invented masking tape, 3M has been applying science to life – developing adhesive products and technologies that help entire industries and individual businesses worldwide. The work that began with a single 3M engineer now spans decades and generations and all of it goes into each of our industrial tapes and adhesives like 3M VentureClad Insulation Jacketing Tape 1577CW to help businesses like yours operate faster, better and more efficiently.",Adhesives,31201600,Adhesives and sealants,31200000,Manufacturing Components and Supplies,31000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Lubricants | General Purpose Lubricants | 3M™ Silicone Lubricant,3M™ Silicone Lubricant,3M™ Silicone Lubricant | 3M United States,https://www.3m.com/3M/en_US/p/d/b49000245/,3m Silicone Lubricant Plus,"High quality silicone lubricant works for many applications
 Lubricant eliminates rubber squeaks and prevents sticking
 Formula contains no petroleum oils to stain fabrics
 Cold hardy formula will not freeze at -28F
 Heat resistant formula will not degrade at 350F
 3M Silicone Lubricant eliminates rubber squeaks, prevents sticking and seals out moisture. Our lubricant contains no petroleum oils to stain fabrics. Formulated for extreme conditions, it will not freeze at -28F nor degrade at 350F. Silicone lubricant is available in both wet and dry formulas.
 Wet type formula — Part Number 08877
 Dry type formula — Part Number 08897
 One Lubricant for Many Applications
 3M Silicone Lubricant delivers the versatility to work in many applications. Use our product for lubricating moving parts; eliminating squeaks caused by friction; protecting against rust and corrosion; sealing out moisture; preventing buildup of glues, waxes, inks and paints; preserving plastics, rubber and leather; and prolonging the life of cutting tools.
 Resists the Extremes of Hot and Cold
 Our silicone lubricant handles the extremes of temperature ranges, making it a perfect choice for automotive applications where conditions can be harsh. The lubricant resists freezing down to -28F and will not degrade at temperatures as high as 350F. You can rely on our lubricant delivering high performance in frigid cold days of winter and blistering hot days of summer.
 Directions for Use:
 Turn spray tip so opening points to dot on rim of can.
 Hold can upright and push actuator on top of can all the way down to apply a uniform spray. Position the actuator away from your face before spraying.
 If using the extension tube, insert it in to the actuator using a twisting motion.
 Best results are obtained when material is at room temperature. Higher temperatures increase the pressure in the can, and lower temperatures reduce the pressure.
 Hold can 8"" to 10"" from surface to be sprayed. Apply evenly and use sparingly.
 For hard to reach or small surfaces, use the extension tube.
 On rubber, leather, and vinyl; apply and wipe with a cloth.
 Applications for Wet Formula (PDF, 22.66 Kb)
 Lubricates doors, ""T"" tops, sunroofs, hatchbacks and trunk weather-stripping
 Protects rubber parts
 Preserves plastic and vinyl surfaces
 Seals out moisture
 Applications for Dry Formula (PDF, 22.66 Kb)
 Lubricates plastic dash parts
 Protects door weather strips
 Provides window channel lubrication
 Lubricates door locks",Lubricating preparations,15121500,Lubricants and oils and greases and anti corrosives,15120000,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,15000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Compounds & Polishes | Fine Polishing Compounds | 3M™ Finesse-it™ Polish - Extra Fine,3M™ Finesse-it™ Polish - Extra Fine,3M™ Finesse-it™ Polish - Extra Fine | 3M United States,https://www.3m.com/3M/en_US/p/d/b40065593/,8 Oz Bottle,"For industrial/occupational use only. Not for consumer sale or use.
 3M industrial and occupational products are intended, labeled, and packaged for sale to trained industrial and occupational customers for workplace use. Unless specifically stated otherwise on the applicable product packaging or literature, these products are not intended, labeled, or packaged for sale to or use by consumers (e.g., for home, personal, primary or secondary school, recreational/sporting, or other uses not described in the applicable product packaging or literature), and must be selected and used in compliance with applicable health and safety regulations and standards (e.g., U.S. OSHA, ANSI), as well as all product literature, user instructions, warnings, and other limitations, and the user must take any action required under any recall, field action, or other product use notice. Misuse of 3M industrial and occupational products may result in injury, sickness, death, or property damage. For help with product selection and use, consult your on-site safety professional, industrial hygienist, or other subject matter expert.",Bottles,24122000,Packaging materials,24120000,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,24000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Advanced Materials | Fluoropolymers | FKM | 3M™ Dyneon™ Fluoroelastomer FE 5660Q,3M™ Dyneon™ Fluoroelastomer FE 5660Q,3M™ Dyneon™ Fluoroelastomer FE 5660Q | 3M United States,https://www.3m.com/3M/en_US/p/d/b40070269/,Compression Set 9,"Broad chemical and temperature resistance for durability and product longevity
 High viscosity version of 3M Dyneon Fluoroelastomer FE 5640Q is clean running and has excellent mold release
 High viscosity fluoroelaster (FKM) with 66% fluorine
 Proprietary incorporated cure technology may help create more consistent part size from successive molding cycles
 3M Dyneon Fluoroelastomer FE 5660Q is a 66% fluorine copolymer of vinylidene fluoride and hexafluoropropylene. This product is clean running, and has broad temperature and chemical resistance with excellent mold release. The proprietary incorporated cure technology may help create more consistent part size from successive mold cycles.
 Incorporated Cure and Excellent Mold Release
 3M Dyneon Fluoroelastomer FE 5660Q is a copolymer of vinylidene fluoride and hexafluoropropylene. It can be compounded using standard water cooled internal mixers or two-roll mills with standard fillers and ingredients utilized in typical fluoroelastomer formulations. The dry ingredients should be blended before adding to the masticated gum. For best results, Dyneon fluoroelastomer FE 5660Q should be banded on the mill several minutes prior to adding the blended dry ingredients. Once mixed, the compounded stocks have good scorch resistance and storage stability.
 Importantly, this product offers broad chemical and temperature resistance for durability and product longevity. In addition, FE 5660Q is a high viscosity version of 3M Dyneon Fluoroelastomer FE 5640Q that is clean running and has excellent mold release. The proprietary incorporated cure technology may help create more consistent part size from successive molding cycles.
 The Right Size to Fit the Job
 This product is sold in different sizes, so compounders and formulators can pick the right size for the job. Dyneon fluoroelastomer FE 5660Q is packaged in milled slab form (as opposed to unmilled forms like crumb) and is available in a returnable bulk shipping container system for 1,320 Ibs (600 kg) of material. The bulk container system is comprised of 48 individual polyethylene bags containing 27.5 Ibs (12.5 kg) of product. Smaller quantities are available in 55.1 Ibs (25.0 kg) boxes.
 Delivering Custom Solutions
 We offer over 50 grades of fluoroelastomers with varying monomer composition, Mooney viscosity and fluorine content. This broad offering, combined with our expertise in application and product development, translates into greater design flexibility.
 For decades, we have been able to supply unique solutions to meet the increasing market challenges in developing and producing state of the art fluoroelastomer products at the highest quality level. This goes hand-in-hand with our unparalleled commitment to research and customer support. Like all of our products, 3M Dyneon Fluoroelastomer FE 5660Q is backed by skilled researchers at several 3M tech service laboratories. Collectively, our staff has hundreds of years of experience researching, developing and improving upon fluoroelastomers. Toward that end, we are in regular communication with customers who deliver feedback – allowing us to improve existing products and deliver custom solutions. All of this is part of an unrelenting drive to deliver top products to our customers. From coatings to calendered sheets, tubing to molded goods, 3M has a solution for your specialty application.
 Recommended Applications
 Compression molding
 Transfer molding",Vascular and compression therapy equipment and supplies,42142800,Patient care and treatment products and supplies,42140000,Medical Equipment and Accessories and Supplies,42000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,"United States | All 3M Products | Cleaning Supplies | Handled Brushes, Pads & Refills | 3M™ Easy II Holder",3M™ Easy II Holder,3M™ Easy II Holder | 3M United States,https://www.3m.com/3M/en_US/p/d/b00028043/,3m Red Buffer Pad,"A 3M Easy II Holder is a head/holder that attaches to a US threaded broom handle (not included) uniquely designed to hold 3M Easy Trap Sweep and Dust Sheets allowing the use of both sides of the sheets without touching to flip to use both sides.
 Allows use of both sides of 3M Easy Trap Sweep & Dust Sheets touching to flip.
 Sheets are held by hook and loop material
 Comes is varying sizes: 17 inch, 35 inch, 47 inch, 59 inch.
 Holder works with standard threaded broom handle.
 *Certified by Green Seal for Environmental Innovation based on a design for significantly improved initial performance compared to competitive products, extending the useful life of the floor pad and reducing solid waste generation
 Holder allows use of both sides of the duster without need to touch.",Buffers,12161700,Additives,12160000,Chemicals including Bio Chemicals and Gas Materials,12000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Dental & Orthodontics | Hand Instruments | Pliers | 3M™ Unitek™ Orthodontic Hand Instruments,3M™ Unitek™ Orthodontic Hand Instruments,3M™ Unitek™ Orthodontic Hand Instruments | 3M United States,https://www.3m.com/3M/en_US/p/d/b5005051026/,Others Instrument,"High quality stainless steel construction
 Serrated grip surfaces
 Twelve most-requested configurations
 Precision-manufactured
 3M Unitek warranty
 3M Unitek offers a wide range of precision pliers, directors, cutters & other instruments required in day-to-day orthodontic procedures including wire insertion, bracket positioning, debonding and more.
 An excellent choice for both quality and reliability, Unitek Hand Instruments are available in all the most frequently requested configurations. These quality manufactured instruments are designed for long life and versatility.",Musical instrument parts and accessories,60131500,Musical Instruments and parts and accessories,60130000,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,60000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Dental & Orthodontics | Bonding Agents | Dental & Orthodontic Adhesives | 3M™ Transbond™ Supreme LV Adhesive,3M™ Transbond™ Supreme LV Adhesive,3M™ Transbond™ Supreme LV Adhesive | 3M United States,https://www.3m.com/3M/en_US/p/d/b5005051023/,Metal Syringe,"Stays in place without slumping or running prior to light curing
 Convenient metal syringe tips increase accuracy and reduce waste applications
 Excellent strength, flow and wear properties
 Efficient, low-waste syringe dispenser
 Compatible with all 3M primers
 3M Transbond Supreme LV Low Viscosity Light Cure Adhesive is a flowable, light cure adhesive designed specifically for indirect bonding.
 Transbond Supreme LV Low Viscosity Light Cure Adhesive represents the latest addition to the growing Transbond Adhesive family that offers high quality bonding solutions over a complete spectrum of orthodontic applications.
 Transbond Supreme LV adhesive flows when dispensing from the syringe, but stays in place without slumping or running prior to light curing. Convenient metal syringe tips help you accurately dispense the desired amount of adhesive without waste or run-on, making it economical as well as practical.
 Taking advantage of proprietary 3M nanotechnology fillers, Transbond Supreme LV adhesive features excellent strength, flow and wear properties. Laboratory tests show bond strength characteristics similar to the high standards of Transbond XT Adhesive. And, it’s compatible with all 3M Unitek primers including Transbond Plus Self Etching Primer and Transbond MIP Moisture Insensitive Primer, to make the bonding process even easier.",Syringes and accessories,42142600,Patient care and treatment products and supplies,42140000,Medical Equipment and Accessories and Supplies,42000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Dental & Orthodontics | Bonding Agents | Dental & Orthodontic Adhesives | 3M™ Transbond™ Plus Light Cure Band Adhesive Kit,3M™ Transbond™ Plus Light Cure Band Adhesive Kit,3M™ Transbond™ Plus Light Cure Band Adhesive Kit | 3M United States,https://www.3m.com/3M/en_US/p/d/b5005051021/,Adhesive Can,"Single paste, no mix adhesive
 Rapid 20-second set time to reduce the risk of moisture contamination
 More consistent adhesive performance
 Increased office efficiency
 Less chair time
 3M Transbond Plus Light Cure Band Adhesive is a single paste, no mix adhesive with a rapid 20-second set time to reduce the risk of moisture contamination.
 We simplify the banding process by bringing you a single paste band adhesive. Transbond Plus Light Cure Band Adhesive can maximize your productivity by minimizing chair time, reducing adhesive waste and providing excellent band retention. It's a major plus in many other ways as well. As a single paste, the major advantage of Transbond Plus light cure band adhesive is the elimination of mixing, resulting in reduced clean-up, more consistent adhesive performance, increased office efficiency, and less chair time. The adhesive kit comes with five convenient syringes and 50 disposable angulated tips. Unlike other designs, angulated Transbond Plus light cure band adhesive disposable tips apply adhesive directly to the band, reducing waste and the chance for cross-contamination. The distinctive blue color of Transbond Plus light cure band adhesive is another smart feature. It allows you to easily see the adhesive during banding, making clean-up of excess adhesive easy. During de-banding, you can see any adhesive left on the teeth, which is clearly easier on your staff as well as your patients. Used with a high performance light cure unit, such as the Ortholux Luminous Curing Light, cure time is a mere 3 seconds per cusp for a total of 12 seconds.",Adhesives,31201600,Adhesives and sealants,31200000,Manufacturing Components and Supplies,31000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Personal Protective Equipment | Welding Protection | Respiratory Welding Helmets | 3M™ Scott™ Weld-O-Vista Facepiece,3M™ Scott™ Weld-O-Vista Facepiece,3M™ Scott™ Weld-O-Vista Facepiece | 3M United States,https://www.3m.com/3M/en_US/p/d/b5005047155/,Flip Up Welding,"For industrial/occupational use only. Not for consumer sale or use.
 3M industrial and occupational products are intended, labeled, and packaged for sale to trained industrial and occupational customers for workplace use. Unless specifically stated otherwise on the applicable product packaging or literature, these products are not intended, labeled, or packaged for sale to or use by consumers (e.g., for home, personal, primary or secondary school, recreational/sporting, or other uses not described in the applicable product packaging or literature), and must be selected and used in compliance with applicable health and safety regulations and standards (e.g., U.S. OSHA, ANSI), as well as all product literature, user instructions, warnings, and other limitations, and the user must take any action required under any recall, field action, or other product use notice. Misuse of 3M industrial and occupational products may result in injury, sickness, death, or property damage. For help with product selection and use, consult your on-site safety professional, industrial hygienist, or other subject matter expert.",Welding and brazing and soldering services,73181900,Machining and processing services,73180000,Industrial Production and Manufacturing Services,73000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Electronics Materials & Components | Specialty Fluids | Carrier & Cleaning Solvents | 3M™ Novec™ Electronic Degreaser,3M™ Novec™ Electronic Degreaser,3M™ Novec™ Electronic Degreaser | 3M United States,https://www.3m.com/3M/en_US/p/d/b00034083/,Electronic Equipments,"Fast drying, no residue
 Non-flammable
 Low odor
 Low toxicity
 Non-corrosive
 Contains no HCFCs, HFCs, or nPB
 Non-ozone depleting
 Compliant with OTC VOC regulations
 3M Novec Electronic Degreaser is a strong non-flammable cleaner ideal for removal of heavy oils, greases and handling soils from internal components of electronic equipment, precision devices and other electromechanical or sensitive devices.
 3M Novec Electronic Degreaser effectively removes oils, greases and handling soils from electric motors, electrical equipment, precision devices and other electro-mechanical or sensitive devices. Based on proprietary 3M solvent technology: it is a non-flammable, non-ozone depleting industrial-strength spray cleaner and degreaser. It contains no HCFCs, HFCs, or nPB. Compliant with OTC VOC regulations. Standard Lead Time: 7 Calendar Days",Electronics teaching supplies and equipment,60106400,Developmental and professional teaching aids and materials and accessories and supplies,60100000,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,60000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Compounds & Polishes | Fine Polishing Compounds | 3M™ Perfect-It™ EX Machine Polish,3M™ Perfect-It™ EX Machine Polish,3M™ Perfect-It™ EX Machine Polish | 3M United States,https://www.3m.com/3M/en_US/p/d/b40065581/,Ex Machine,"For industrial/occupational use only. Not for consumer sale or use.
 3M industrial and occupational products are intended, labeled, and packaged for sale to trained industrial and occupational customers for workplace use. Unless specifically stated otherwise on the applicable product packaging or literature, these products are not intended, labeled, or packaged for sale to or use by consumers (e.g., for home, personal, primary or secondary school, recreational/sporting, or other uses not described in the applicable product packaging or literature), and must be selected and used in compliance with applicable health and safety regulations and standards (e.g., U.S. OSHA, ANSI), as well as all product literature, user instructions, warnings, and other limitations, and the user must take any action required under any recall, field action, or other product use notice. Misuse of 3M industrial and occupational products may result in injury, sickness, death, or property damage. For help with product selection and use, consult your on-site safety professional, industrial hygienist, or other subject matter expert.",Specialized or miscellaneous metal cutting machines,23242600,Metal cutting machinery and accessories,23240000,Industrial Manufacturing and Processing Machinery and Accessories,23000000
